drive_id,drive_start,drive_end
2021_15_CIN_DEN_6,Punt,Punt
2021_15_CIN_DEN_7,Punt,Punt
2021_15_CIN_DEN_8,Punt,Field Goal
2021_15_CIN_DEN_9,Kickoff,Punt
2021_15_CIN_DEN_10,Punt,Punt
2021_15_CIN_DEN_11,Punt,Punt
2021_15_CIN_DEN_12,Punt,Field Goal
2021_15_CIN_DEN_14,Kickoff,Punt
2021_15_CIN_DEN_15,Punt,Field Goal
2021_15_CIN_DEN_16,Kickoff,Touchdown
2021_15_CIN_DEN_17,Kickoff,Touchdown
2021_15_CIN_DEN_18,Kickoff,Turnover
2021_15_CIN_DEN_19,Fumble,Punt
2021_15_CIN_DEN_20,Punt,Punt
2021_15_CIN_DEN_21,Punt,Punt
2021_15_CIN_DEN_22,Punt,Turnover
2021_15_DAL_NYG_1,Kickoff,Punt
2021_15_DAL_NYG_2,Punt,Turnover
2021_15_DAL_NYG_3,Interception,Touchdown
2021_15_DAL_NYG_4,Kickoff,Field Goal
2021_15_DAL_NYG_5,Kickoff,Field Goal
2021_15_DAL_NYG_6,Kickoff,Punt
2021_15_DAL_NYG_7,Punt,Field Goal
2021_15_DAL_NYG_8,Kickoff,Turnover
2021_15_DAL_NYG_9,Fumble,Field Goal
2021_15_DAL_NYG_10,Kickoff,Field Goal
2021_15_DAL_NYG_11,Kickoff,Punt
2021_15_DAL_NYG_12,Punt,Turnover
2021_15_DAL_NYG_13,Fumble,Touchdown
2021_15_DAL_NYG_14,Kickoff,Turnover
2021_15_DAL_NYG_15,Interception,Punt
2021_15_DAL_NYG_16,Punt,Punt
2021_15_DAL_NYG_18,Fumble,Turnover
2021_15_DAL_NYG_19,Interception,Punt
2021_15_DAL_NYG_20,Punt,Turnover
2021_15_GB_BAL_1,Kickoff,Turnover
2021_15_GB_BAL_2,Fumble,Punt
2021_15_GB_BAL_3,Punt,Touchdown
2021_15_GB_BAL_4,Kickoff,Touchdown
2021_15_GB_BAL_5,Kickoff,Touchdown
2021_15_GB_BAL_6,Kickoff,Touchdown
2021_15_GB_BAL_7,Kickoff,Punt
2021_15_GB_BAL_8,Punt,Punt
2021_15_GB_BAL_10,Kickoff,Touchdown
2021_15_GB_BAL_11,Kickoff,Field Goal
2021_15_GB_BAL_12,Kickoff,Touchdown
2021_15_GB_BAL_13,Kickoff,Turnover
2021_15_GB_BAL_14,Fumble,Field Goal
2021_15_GB_BAL_15,Kickoff,Touchdown
2021_15_GB_BAL_16,Kickoff,Punt
2021_15_GB_BAL_17,Punt,Touchdown
2021_15_HOU_JAX_1,Kickoff,Touchdown
2021_15_HOU_JAX_2,Kickoff,Field Goal
2021_15_HOU_JAX_4,Kickoff,Touchdown
2021_15_HOU_JAX_5,Kickoff,Punt
2021_15_HOU_JAX_6,Punt,Punt
2021_15_HOU_JAX_7,Punt,Field Goal
2021_15_HOU_JAX_8,Kickoff,Turnover
2021_15_HOU_JAX_9,Fumble,Field Goal
2021_15_HOU_JAX_10,Kickoff,Punt
2021_15_HOU_JAX_11,Punt,Field Goal
2021_15_HOU_JAX_12,Kickoff,Field Goal
2021_15_HOU_JAX_13,Kickoff,Punt
2021_15_HOU_JAX_14,Punt,Punt
2021_15_HOU_JAX_15,Punt,Turnover
2021_15_HOU_JAX_16,Interception,Field Goal
2021_15_HOU_JAX_17,Kickoff,Punt
2021_15_HOU_JAX_18,Punt,Punt
2021_15_HOU_JAX_19,Punt,Punt
2021_15_HOU_JAX_20,Punt,Punt
2021_15_HOU_JAX_21,Punt,Touchdown
2021_15_KC_LAC_1,Kickoff,Turnover
2021_15_KC_LAC_2,Fumble,Touchdown
2021_15_KC_LAC_3,Kickoff,Turnover
2021_15_KC_LAC_4,Interception,Field Goal
2021_15_KC_LAC_5,Kickoff,Touchdown
2021_15_KC_LAC_6,Kickoff,Punt
2021_15_KC_LAC_7,Punt,Touchdown
2021_15_KC_LAC_8,Kickoff,Turnover
2021_15_KC_LAC_9,Fumble,Turnover
2021_15_KC_LAC_10,Kickoff,Field Goal
2021_15_KC_LAC_11,Kickoff,Turnover
2021_15_KC_LAC_12,Fumble,Turnover
2021_15_KC_LAC_13,Fumble,Turnover
2021_15_KC_LAC_14,Fumble,Turnover
2021_15_KC_LAC_16,Kickoff,Touchdown
2021_15_KC_LAC_17,Kickoff,Touchdown
2021_15_KC_LAC_18,Kickoff,Touchdown
2021_15_KC_LAC_19,Kickoff,Punt
2021_15_KC_LAC_21,Kickoff,Touchdown
2021_15_LV_CLE_1,Kickoff,Punt
2021_15_LV_CLE_2,Punt,Touchdown
2021_15_LV_CLE_3,Kickoff,Punt
2021_15_LV_CLE_4,Punt,Punt
2021_15_LV_CLE_5,Punt,Punt
2021_15_LV_CLE_6,Punt,Punt
2021_15_LV_CLE_7,Punt,Punt
2021_15_LV_CLE_8,Punt,Field Goal
2021_15_LV_CLE_9,Kickoff,Field Goal
2021_15_LV_CLE_10,Kickoff,Punt
2021_15_LV_CLE_11,Punt,Punt
2021_15_LV_CLE_12,Punt,Turnover
2021_15_LV_CLE_13,Fumble,Touchdown
2021_15_LV_CLE_14,Kickoff,Field Goal
2021_15_LV_CLE_15,Kickoff,Punt
2021_15_LV_CLE_16,Punt,Punt
2021_15_LV_CLE_17,Punt,Touchdown
2021_15_LV_CLE_18,Kickoff,Turnover
2021_15_LV_CLE_19,Interception,Punt
2021_15_LV_CLE_20,Punt,Field Goal
2021_15_MIN_CHI_1,Kickoff,Punt
2021_15_MIN_CHI_2,Punt,Punt
2021_15_MIN_CHI_3,Punt,Touchdown
2021_15_MIN_CHI_4,Kickoff,Turnover
2021_15_MIN_CHI_5,Fumble,Field Goal
2021_15_MIN_CHI_6,Kickoff,Turnover
2021_15_MIN_CHI_7,Fumble,Punt
2021_15_MIN_CHI_8,Punt,Field Goal
2021_15_MIN_CHI_9,Kickoff,Turnover
2021_15_MIN_CHI_10,Interception,Field Goal
2021_15_MIN_CHI_12,Kickoff,Punt
2021_15_MIN_CHI_13,Punt,Touchdown
2021_15_MIN_CHI_14,Kickoff,Punt
2021_15_MIN_CHI_15,Punt,Punt
2021_15_MIN_CHI_16,Punt,Turnover
2021_15_MIN_CHI_17,Fumble,Punt
2021_15_MIN_CHI_18,Punt,Punt
2021_15_MIN_CHI_19,Punt,Turnover
2021_15_MIN_CHI_20,Fumble,Punt
2021_15_MIN_CHI_21,Punt,Turnover
2021_15_MIN_CHI_22,Fumble,Punt
2021_15_MIN_CHI_23,Punt,Touchdown
2021_15_NE_IND_1,Kickoff,Punt
2021_15_NE_IND_2,Punt,Punt
2021_15_NE_IND_3,Punt,Touchdown
2021_15_NE_IND_5,Kickoff,Punt
2021_15_NE_IND_6,Punt,Field Goal
2021_15_NE_IND_7,Kickoff,Turnover
2021_15_NE_IND_9,Kickoff,Turnover
2021_15_NE_IND_10,Interception,Field Goal
2021_15_NE_IND_11,Kickoff,Turnover
2021_15_NE_IND_12,Fumble,Field Goal
2021_15_NE_IND_14,Kickoff,Turnover
2021_15_NE_IND_15,Interception,Field Goal
2021_15_NE_IND_16,Kickoff,Punt
2021_15_NE_IND_17,Punt,Touchdown
2021_15_NE_IND_18,Kickoff,Touchdown
2021_15_NE_IND_19,Kickoff,Turnover
2021_15_NO_TB_1,Kickoff,Punt
2021_15_NO_TB_2,Punt,Punt
2021_15_NO_TB_3,Punt,Field Goal
2021_15_NO_TB_4,Kickoff,Punt
2021_15_NO_TB_5,Punt,Field Goal
2021_15_NO_TB_6,Kickoff,Punt
2021_15_NO_TB_7,Punt,Punt
2021_15_NO_TB_8,Punt,Field Goal
2021_15_NO_TB_10,Punt,Punt
2021_15_NO_TB_12,Kickoff,Punt
2021_15_NO_TB_13,Punt,Punt
2021_15_NO_TB_14,Punt,Punt
2021_15_NO_TB_15,Punt,Punt
2021_15_NO_TB_16,Punt,Turnover
2021_15_NO_TB_17,Fumble,Punt
2021_15_NO_TB_18,Punt,Turnover
2021_15_NO_TB_19,Fumble,Punt
2021_15_NO_TB_20,Punt,Punt
2021_15_NO_TB_21,Punt,Field Goal
2021_15_NO_TB_22,Kickoff,Punt
2021_15_NO_TB_23,Punt,Punt
2021_15_NO_TB_24,Punt,Turnover
2021_15_NO_TB_25,Interception,Punt
2021_15_NYJ_MIA_1,Kickoff,Punt
2021_15_NYJ_MIA_2,Punt,Touchdown
2021_15_NYJ_MIA_4,Interception,Field Goal
2021_15_NYJ_MIA_5,Kickoff,Punt
2021_15_NYJ_MIA_6,Punt,Punt
2021_15_NYJ_MIA_7,Punt,Touchdown
2021_15_NYJ_MIA_8,Kickoff,Touchdown
2021_15_NYJ_MIA_9,Kickoff,Field Goal
2021_15_NYJ_MIA_10,Kickoff,Punt
2021_15_NYJ_MIA_12,Kickoff,Punt
2021_15_NYJ_MIA_13,Punt,Touchdown
2021_15_NYJ_MIA_14,Kickoff,Punt
2021_15_NYJ_MIA_15,Punt,Touchdown
2021_15_NYJ_MIA_16,Kickoff,Turnover
2021_15_NYJ_MIA_17,Fumble,Turnover
2021_15_NYJ_MIA_18,Fumble,Punt
2021_15_NYJ_MIA_20,Kickoff,Touchdown
2021_15_NYJ_MIA_21,Kickoff,Punt
2021_15_NYJ_MIA_22,Punt,Punt
2021_15_NYJ_MIA_23,Punt,Turnover
2021_15_SEA_LA_1,Kickoff,Field Goal
2021_15_SEA_LA_2,Kickoff,Punt
2021_15_SEA_LA_3,Punt,Turnover
2021_15_SEA_LA_4,Interception,Punt
2021_15_SEA_LA_5,Punt,Punt
2021_15_SEA_LA_6,Punt,Punt
2021_15_SEA_LA_7,Punt,Turnover
2021_15_SEA_LA_8,Fumble,Field Goal
2021_15_SEA_LA_10,Kickoff,Touchdown
2021_15_SEA_LA_11,Kickoff,Touchdown
2021_15_SEA_LA_12,Kickoff,Punt
2021_15_SEA_LA_13,Punt,Punt
2021_15_SEA_LA_14,Punt,Punt
2021_15_SEA_LA_15,Punt,Touchdown
2021_15_SEA_LA_16,Kickoff,Punt
2021_15_SEA_LA_17,Punt,Punt
2021_15_SEA_LA_18,Punt,Turnover
2021_15_SEA_LA_19,Fumble,Field Goal
2021_15_SEA_LA_20,Kickoff,Turnover
2021_15_TEN_PIT_1,Kickoff,Punt
2021_15_TEN_PIT_2,Punt,Punt
2021_15_TEN_PIT_3,Punt,Punt
2021_15_TEN_PIT_4,Punt,Touchdown
2021_15_TEN_PIT_5,Kickoff,Punt
2021_15_TEN_PIT_6,Punt,Field Goal
2021_15_TEN_PIT_7,Kickoff,Punt
2021_15_TEN_PIT_8,Punt,Turnover
2021_15_TEN_PIT_9,Fumble,Field Goal
2021_15_TEN_PIT_10,Kickoff,Field Goal
2021_15_TEN_PIT_11,Kickoff,Field Goal
2021_15_TEN_PIT_12,Kickoff,Punt
2021_15_TEN_PIT_13,Punt,Punt
2021_15_TEN_PIT_14,Punt,Punt
2021_15_TEN_PIT_15,Punt,Touchdown
2021_15_TEN_PIT_16,Kickoff,Turnover
2021_15_TEN_PIT_17,Fumble,Field Goal
2021_15_TEN_PIT_18,Kickoff,Turnover
2021_15_TEN_PIT_19,Interception,Field Goal
2021_15_TEN_PIT_20,Kickoff,Turnover
2021_15_TEN_PIT_21,Fumble,Field Goal
2021_15_TEN_PIT_22,Kickoff,Turnover
2021_15_WAS_PHI_1,Kickoff,Punt
2021_15_WAS_PHI_2,Punt,Turnover
2021_15_WAS_PHI_3,Interception,Touchdown
2021_15_WAS_PHI_4,Kickoff,Turnover
2021_15_WAS_PHI_5,Fumble,Field Goal
2021_15_WAS_PHI_6,Kickoff,Punt
2021_15_WAS_PHI_7,Punt,Punt
2021_15_WAS_PHI_8,Punt,Field Goal
2021_15_WAS_PHI_9,Kickoff,Punt
2021_15_WAS_PHI_10,Punt,Touchdown
2021_15_WAS_PHI_12,Kickoff,Touchdown
2021_15_WAS_PHI_13,Kickoff,Punt
2021_15_WAS_PHI_14,Punt,Punt
2021_15_WAS_PHI_15,Punt,Punt
2021_15_WAS_PHI_16,Punt,Field Goal
2021_15_WAS_PHI_17,Kickoff,Touchdown
2021_15_WAS_PHI_18,Kickoff,Touchdown
2021_15_WAS_PHI_19,Kickoff,Turnover
2021_15_WAS_PHI_20,Fumble,Turnover
2021_16_BAL_CIN_1,Kickoff,Field Goal
2021_16_BAL_CIN_2,Kickoff,Touchdown
2021_16_BAL_CIN_3,Kickoff,Touchdown
2021_16_BAL_CIN_4,Kickoff,Punt
2021_16_BAL_CIN_5,Punt,Touchdown
2021_16_BAL_CIN_6,Kickoff,Punt
2021_16_BAL_CIN_7,Punt,Touchdown
2021_16_BAL_CIN_8,Kickoff,Touchdown
2021_16_BAL_CIN_9,Kickoff,Touchdown
2021_16_BAL_CIN_11,Kickoff,Punt
2021_16_BAL_CIN_12,Punt,Field Goal
2021_16_BAL_CIN_13,Kickoff,Touchdown
2021_16_BAL_CIN_14,Kickoff,Touchdown
2021_16_BAL_CIN_15,Kickoff,Turnover
2021_16_BAL_CIN_16,Fumble,Field Goal
2021_16_BUF_NE_1,Kickoff,Punt
2021_16_BUF_NE_2,Punt,Touchdown
2021_16_BUF_NE_3,Kickoff,Touchdown
2021_16_BUF_NE_4,Kickoff,Field Goal
2021_16_BUF_NE_5,Kickoff,Turnover
2021_16_BUF_NE_6,Interception,Turnover
2021_16_BUF_NE_7,Fumble,Punt
2021_16_BUF_NE_8,Punt,Touchdown
2021_16_BUF_NE_9,Kickoff,Punt
2021_16_BUF_NE_11,Kickoff,Field Goal
2021_16_BUF_NE_12,Kickoff,Touchdown
2021_16_BUF_NE_13,Kickoff,Touchdown
2021_16_BUF_NE_14,Kickoff,Touchdown
2021_16_BUF_NE_15,Kickoff,Touchdown
2021_16_BUF_NE_16,Kickoff,Turnover
2021_16_CHI_SEA_1,Kickoff,Punt
2021_16_CHI_SEA_2,Punt,Punt
2021_16_CHI_SEA_3,Punt,Touchdown
2021_16_CHI_SEA_4,Kickoff,Turnover
2021_16_CHI_SEA_5,Fumble,Punt
2021_16_CHI_SEA_6,Punt,Touchdown
2021_16_CHI_SEA_7,Kickoff,Touchdown
2021_16_CHI_SEA_8,Kickoff,Punt
2021_16_CHI_SEA_9,Punt,Field Goal
2021_16_CHI_SEA_11,Kickoff,Punt
2021_16_CHI_SEA_12,Punt,Punt
2021_16_CHI_SEA_13,Punt,Touchdown
2021_16_CHI_SEA_14,Kickoff,Touchdown
2021_16_CHI_SEA_15,Kickoff,Field Goal
2021_16_CHI_SEA_16,Kickoff,Field Goal
2021_16_CHI_SEA_18,Fumble,Punt
2021_16_CHI_SEA_19,Punt,Touchdown
2021_16_CHI_SEA_20,Kickoff,Turnover
2021_16_CLE_GB_1,Kickoff,Touchdown
2021_16_CLE_GB_2,Kickoff,Punt
2021_16_CLE_GB_4,Interception,Touchdown
2021_16_CLE_GB_5,Kickoff,Turnover
2021_16_CLE_GB_6,Interception,Touchdown
2021_16_CLE_GB_7,Kickoff,Touchdown
2021_16_CLE_GB_8,Kickoff,Punt
2021_16_CLE_GB_9,Punt,Turnover
2021_16_CLE_GB_10,Interception,Touchdown
2021_16_CLE_GB_12,Kickoff,Field Goal
2021_16_CLE_GB_13,Kickoff,Field Goal
2021_16_CLE_GB_14,Kickoff,Punt
2021_16_CLE_GB_15,Punt,Punt
2021_16_CLE_GB_16,Punt,Punt
2021_16_CLE_GB_17,Punt,Touchdown
2021_16_CLE_GB_18,Kickoff,Punt
2021_16_CLE_GB_19,Punt,Turnover
2021_16_DEN_LV_1,Kickoff,Punt
2021_16_DEN_LV_2,Punt,Punt
2021_16_DEN_LV_3,Punt,Punt
2021_16_DEN_LV_4,Punt,Touchdown
2021_16_DEN_LV_5,Kickoff,Field Goal
2021_16_DEN_LV_6,Kickoff,Punt
2021_16_DEN_LV_7,Punt,Punt
2021_16_DEN_LV_8,Punt,Turnover
2021_16_DEN_LV_9,Fumble,Field Goal
2021_16_DEN_LV_13,Kickoff,Touchdown
2021_16_DEN_LV_14,Kickoff,Punt
2021_16_DEN_LV_15,Punt,Turnover
2021_16_DEN_LV_16,Fumble,Field Goal
2021_16_DEN_LV_18,Kickoff,Punt
2021_16_DET_ATL_1,Kickoff,Punt
2021_16_DET_ATL_2,Punt,Field Goal
2021_16_DET_ATL_3,Kickoff,Punt
2021_16_DET_ATL_4,Punt,Punt
2021_16_DET_ATL_5,Punt,Touchdown
2021_16_DET_ATL_6,Kickoff,Touchdown
2021_16_DET_ATL_7,Kickoff,Field Goal
2021_16_DET_ATL_8,Kickoff,Turnover
2021_16_DET_ATL_9,Kickoff,Punt
2021_16_DET_ATL_10,Punt,Field Goal
2021_16_DET_ATL_11,Kickoff,Field Goal
2021_16_DET_ATL_12,Kickoff,Touchdown
2021_16_DET_ATL_13,Kickoff,Field Goal
2021_16_DET_ATL_14,Kickoff,Turnover
2021_16_DET_ATL_15,Fumble,Turnover
2021_16_IND_ARI_1,Kickoff,Field Goal
2021_16_IND_ARI_3,Kickoff,Touchdown
2021_16_IND_ARI_4,Kickoff,Field Goal
2021_16_IND_ARI_6,Fumble,Punt
2021_16_IND_ARI_8,Kickoff,Field Goal
2021_16_IND_ARI_10,Kickoff,Punt
2021_16_IND_ARI_11,Punt,Touchdown
2021_16_IND_ARI_12,Kickoff,Turnover
2021_16_IND_ARI_13,Fumble,Punt
2021_16_IND_ARI_14,Punt,Field Goal
2021_16_IND_ARI_15,Kickoff,Field Goal
2021_16_IND_ARI_17,Kickoff,Turnover
2021_16_IND_ARI_18,Fumble,Punt
2021_16_IND_ARI_19,Punt,Field Goal
2021_16_JAX_NYJ_1,Kickoff,Field Goal
2021_16_JAX_NYJ_2,Kickoff,Touchdown
2021_16_JAX_NYJ_3,Kickoff,Touchdown
2021_16_JAX_NYJ_5,Kickoff,Field Goal
2021_16_JAX_NYJ_6,Kickoff,Punt
2021_16_JAX_NYJ_7,Punt,Punt
2021_16_JAX_NYJ_8,Punt,Turnover
2021_16_JAX_NYJ_10,Kickoff,Field Goal
2021_16_JAX_NYJ_11,Kickoff,Turnover
2021_16_JAX_NYJ_12,Fumble,Turnover
2021_16_JAX_NYJ_13,Fumble,Field Goal
2021_16_JAX_NYJ_14,Kickoff,Touchdown
2021_16_JAX_NYJ_15,Kickoff,Touchdown
2021_16_JAX_NYJ_16,Kickoff,Field Goal
2021_16_JAX_NYJ_17,Kickoff,Turnover
2021_16_LA_MIN_1,Kickoff,Punt
2021_16_LA_MIN_2,Punt,Touchdown
2021_16_LA_MIN_3,Kickoff,Turnover
2021_16_LA_MIN_4,Interception,Punt
2021_16_LA_MIN_5,Punt,Punt
2021_16_LA_MIN_6,Punt,Field Goal
2021_16_LA_MIN_7,Kickoff,Punt
2021_16_LA_MIN_8,Punt,Turnover
2021_16_LA_MIN_9,Interception,Field Goal
2021_16_LA_MIN_10,Kickoff,Field Goal
2021_16_LA_MIN_12,Kickoff,Turnover
2021_16_LA_MIN_13,Interception,Punt
2021_16_LA_MIN_14,Punt,Turnover
2021_16_LA_MIN_16,Kickoff,Punt
2021_16_LA_MIN_18,Kickoff,Field Goal
2021_16_LA_MIN_19,Kickoff,Touchdown
2021_16_LA_MIN_20,Kickoff,Touchdown
2021_16_LA_MIN_21,Kickoff,Field Goal
2021_16_LA_MIN_22,Kickoff,Field Goal
2021_16_LAC_HOU_1,Kickoff,Field Goal
2021_16_LAC_HOU_2,Kickoff,Touchdown
2021_16_LAC_HOU_3,Kickoff,Field Goal
2021_16_LAC_HOU_4,Kickoff,Punt
2021_16_LAC_HOU_5,Punt,Touchdown
2021_16_LAC_HOU_6,Kickoff,Field Goal
2021_16_LAC_HOU_7,Kickoff,Turnover
2021_16_LAC_HOU_8,Interception,Touchdown
2021_16_LAC_HOU_10,Kickoff,Field Goal
2021_16_LAC_HOU_12,Kickoff,Touchdown
2021_16_LAC_HOU_13,Kickoff,Turnover
2021_16_LAC_HOU_14,Fumble,Field Goal
2021_16_LAC_HOU_15,Kickoff,Touchdown
2021_16_LAC_HOU_16,Kickoff,Touchdown
2021_16_LAC_HOU_18,Kickoff,Touchdown
2021_16_MIA_NO_1,Kickoff,Punt
2021_16_MIA_NO_3,Kickoff,Punt
2021_16_MIA_NO_4,Punt,Field Goal
2021_16_MIA_NO_5,Kickoff,Punt
2021_16_MIA_NO_6,Punt,Punt
2021_16_MIA_NO_7,Punt,Punt
2021_16_MIA_NO_8,Punt,Punt
2021_16_MIA_NO_9,Punt,Field Goal
2021_16_MIA_NO_10,Kickoff,Field Goal
2021_16_MIA_NO_11,Kickoff,Punt
2021_16_MIA_NO_12,Punt,Turnover
2021_16_MIA_NO_13,Interception,Punt
2021_16_MIA_NO_14,Punt,Touchdown
2021_16_MIA_NO_15,Kickoff,Punt
2021_16_MIA_NO_16,Punt,Punt
2021_16_MIA_NO_17,Punt,Turnover
2021_16_MIA_NO_18,Fumble,Field Goal
2021_16_MIA_NO_19,Kickoff,Punt
2021_16_MIA_NO_20,Punt,Punt
2021_16_MIA_NO_21,Punt,Turnover
2021_16_MIA_NO_22,Interception,Punt
2021_16_NYG_PHI_1,Kickoff,Punt
2021_16_NYG_PHI_2,Punt,Punt
2021_16_NYG_PHI_3,Punt,Punt
2021_16_NYG_PHI_4,Punt,Punt
2021_16_NYG_PHI_5,Punt,Punt
2021_16_NYG_PHI_6,Punt,Punt
2021_16_NYG_PHI_7,Punt,Punt
2021_16_NYG_PHI_8,Punt,Field Goal
2021_16_NYG_PHI_9,Kickoff,Field Goal
2021_16_NYG_PHI_11,Punt,Field Goal
2021_16_NYG_PHI_12,Kickoff,Punt
2021_16_NYG_PHI_14,Kickoff,Turnover
2021_16_NYG_PHI_15,Interception,Touchdown
2021_16_NYG_PHI_16,Kickoff,Punt
2021_16_NYG_PHI_17,Punt,Field Goal
2021_16_NYG_PHI_18,Kickoff,Punt
2021_16_NYG_PHI_19,Punt,Touchdown
2021_16_NYG_PHI_20,Kickoff,Punt
2021_16_NYG_PHI_21,Punt,Touchdown
2021_16_NYG_PHI_23,Kickoff,Touchdown
2021_16_NYG_PHI_24,Kickoff,Turnover
2021_16_PIT_KC_1,Kickoff,Punt
2021_16_PIT_KC_2,Punt,Touchdown
2021_16_PIT_KC_4,Interception,Touchdown
2021_16_PIT_KC_5,Kickoff,Punt
2021_16_PIT_KC_6,Punt,Field Goal
2021_16_PIT_KC_7,Kickoff,Field Goal
2021_16_PIT_KC_9,Kickoff,Turnover
2021_16_PIT_KC_10,Fumble,Field Goal
2021_16_PIT_KC_12,Kickoff,Punt
2021_16_PIT_KC_13,Punt,Turnover
2021_16_PIT_KC_14,Fumble,Touchdown
2021_16_PIT_KC_15,Kickoff,Field Goal
2021_16_PIT_KC_16,Kickoff,Field Goal
2021_16_PIT_KC_18,Fumble,Field Goal
2021_16_PIT_KC_19,Kickoff,Touchdown
2021_16_PIT_KC_20,Kickoff,Punt
2021_16_SF_TEN_1,Kickoff,Touchdown
2021_16_SF_TEN_2,Kickoff,Punt
2021_16_SF_TEN_3,Punt,Turnover
2021_16_SF_TEN_4,Interception,Punt
2021_16_SF_TEN_5,Punt,Field Goal
2021_16_SF_TEN_6,Kickoff,Punt
2021_16_SF_TEN_7,Punt,Punt
2021_16_SF_TEN_8,Punt,Punt
2021_16_SF_TEN_10,Kickoff,Field Goal
2021_16_SF_TEN_12,Interception,Touchdown
2021_16_SF_TEN_13,Kickoff,Turnover
2021_16_SF_TEN_14,Fumble,Touchdown
2021_16_SF_TEN_15,Kickoff,Punt
2021_16_SF_TEN_16,Punt,Punt
2021_16_SF_TEN_17,Punt,Touchdown
2021_16_SF_TEN_18,Kickoff,Field Goal
2021_16_TB_CAR_1,Kickoff,Punt
2021_16_TB_CAR_2,Punt,Field Goal
2021_16_TB_CAR_3,Kickoff,Touchdown
2021_16_TB_CAR_4,Kickoff,Turnover
2021_16_TB_CAR_5,Interception,Field Goal
2021_16_TB_CAR_6,Kickoff,Field Goal
2021_16_TB_CAR_7,Kickoff,Field Goal
2021_16_TB_CAR_8,Kickoff,Punt
2021_16_TB_CAR_9,Punt,Touchdown
2021_16_TB_CAR_10,Kickoff,Punt
2021_16_TB_CAR_12,Kickoff,Punt
2021_16_TB_CAR_13,Punt,Field Goal
2021_16_TB_CAR_14,Kickoff,Punt
2021_16_TB_CAR_15,Punt,Touchdown
2021_16_TB_CAR_16,Kickoff,Turnover
2021_16_TB_CAR_17,Fumble,Punt
2021_16_TB_CAR_18,Punt,Turnover
2021_16_TB_CAR_19,Fumble,Field Goal
2021_16_TB_CAR_20,Kickoff,Punt
2021_16_TB_CAR_21,Punt,Punt
2021_16_WAS_DAL_1,Kickoff,Punt
2021_16_WAS_DAL_3,Interception,Touchdown
2021_16_WAS_DAL_4,Kickoff,Punt
2021_16_WAS_DAL_5,Punt,Touchdown
2021_16_WAS_DAL_7,Kickoff,Touchdown
2021_16_WAS_DAL_8,Kickoff,Touchdown
2021_16_WAS_DAL_9,Kickoff,Punt
2021_16_WAS_DAL_10,Punt,Touchdown
2021_16_WAS_DAL_11,Kickoff,Punt
2021_16_WAS_DAL_12,Punt,Touchdown
2021_16_WAS_DAL_14,Kickoff,Punt
2021_16_WAS_DAL_15,Punt,Punt
2021_16_WAS_DAL_16,Punt,Punt
2021_16_WAS_DAL_17,Punt,Punt
2021_16_WAS_DAL_19,Kickoff,Turnover
2021_16_WAS_DAL_20,Fumble,Touchdown
2021_16_WAS_DAL_21,Kickoff,Punt
2021_16_WAS_DAL_22,Punt,Punt
2021_16_WAS_DAL_23,Punt,Touchdown
2021_17_ARI_DAL_1,Kickoff,Punt
2021_17_ARI_DAL_2,Punt,Field Goal
2021_17_ARI_DAL_3,Kickoff,Field Goal
2021_17_ARI_DAL_5,Punt,Punt
2021_17_ARI_DAL_6,Punt,Touchdown
2021_17_ARI_DAL_7,Kickoff,Touchdown
2021_17_ARI_DAL_8,Kickoff,Field Goal
2021_17_ARI_DAL_9,Kickoff,Touchdown
2021_17_ARI_DAL_10,Kickoff,Punt
2021_17_ARI_DAL_11,Punt,Field Goal
2021_17_ARI_DAL_12,Kickoff,Punt
2021_17_ARI_DAL_13,Punt,Punt
2021_17_ARI_DAL_14,Punt,Touchdown
2021_17_ARI_DAL_15,Kickoff,Punt
2021_17_ARI_DAL_16,Punt,Turnover
2021_17_ARI_DAL_17,Fumble,Field Goal
2021_17_ARI_DAL_18,Kickoff,Touchdown
2021_17_ATL_BUF_2,Kickoff,Punt
2021_17_ATL_BUF_3,Punt,Touchdown
2021_17_ATL_BUF_4,Kickoff,Turnover
2021_17_ATL_BUF_5,Fumble,Touchdown
2021_17_ATL_BUF_6,Kickoff,Field Goal
2021_17_ATL_BUF_7,Kickoff,Turnover
2021_17_ATL_BUF_8,Interception,Touchdown
2021_17_ATL_BUF_9,Kickoff,Turnover
2021_17_ATL_BUF_10,Interception,Field Goal
2021_17_ATL_BUF_11,Kickoff,Turnover
2021_17_ATL_BUF_12,Interception,Punt
2021_17_ATL_BUF_13,Punt,Touchdown
2021_17_ATL_BUF_14,Kickoff,Punt
2021_17_ATL_BUF_15,Punt,Touchdown
2021_17_ATL_BUF_16,Kickoff,Turnover
2021_17_CAR_NO_1,Kickoff,Field Goal
2021_17_CAR_NO_2,Kickoff,Field Goal
2021_17_CAR_NO_3,Kickoff,Touchdown
2021_17_CAR_NO_4,Kickoff,Punt
2021_17_CAR_NO_5,Punt,Turnover
2021_17_CAR_NO_6,Fumble,Field Goal
2021_17_CAR_NO_7,Kickoff,Punt
2021_17_CAR_NO_8,Punt,Punt
2021_17_CAR_NO_9,Punt,Punt
2021_17_CAR_NO_10,Punt,Field Goal
2021_17_CAR_NO_11,Kickoff,Punt
2021_17_CAR_NO_12,Punt,Punt
2021_17_CAR_NO_13,Punt,Punt
2021_17_CAR_NO_14,Punt,Punt
2021_17_CAR_NO_15,Punt,Field Goal
